Data,Hora,Estacao,Codigo,Poluente,Valor,Unidade,Tipo
2018-01-03,15:30:00,Pref - Tijuca,RJ88,SO2,2.4,ug/m3,automatico
2018-01-03,16:30:00,Pref - Tijuca,RJ88,SO2,1.94,ug/m3,automatico
2018-01-03,17:30:00,Pref - Tijuca,RJ88,SO2,1.34,ug/m3,automatico
2018-01-03,18:30:00,Pref - Tijuca,RJ88,SO2,0.88,ug/m3,automatico
2018-01-03,19:30:00,Pref - Tijuca,RJ88,SO2,0.55,ug/m3,automatico
2018-01-03,20:30:00,Pref - Tijuca,RJ88,SO2,0.41,ug/m3,automatico
2018-01-03,21:30:00,Pref - Tijuca,RJ88,SO2,0.49,ug/m3,automatico
2018-01-03,22:30:00,Pref - Tijuca,RJ88,SO2,0.38,ug/m3,automatico
2018-01-03,23:30:00,Pref - Tijuca,RJ88,SO2,0.11,ug/m3,automatico
2018-01-04,01:30:00,Pref - Tijuca,RJ88,SO2,0.64,ug/m3,automatico
2018-01-04,02:30:00,Pref - Tijuca,RJ88,SO2,0.7,ug/m3,automatico
2018-01-04,03:30:00,Pref - Tijuca,RJ88,SO2,0.73,ug/m3,automatico
2018-01-04,04:30:00,Pref - Tijuca,RJ88,SO2,1.5,ug/m3,automatico
2018-01-04,05:30:00,Pref - Tijuca,RJ88,SO2,1.99,ug/m3,automatico
2018-01-04,06:30:00,Pref - Tijuca,RJ88,SO2,2.4,ug/m3,automatico
2018-01-04,07:30:00,Pref - Tijuca,RJ88,SO2,2.73,ug/m3,automatico
2018-01-04,08:30:00,Pref - Tijuca,RJ88,SO2,3.21,ug/m3,automatico
2018-01-04,09:30:00,Pref - Tijuca,RJ88,SO2,3.25,ug/m3,automatico
2018-01-04,10:30:00,Pref - Tijuca,RJ88,SO2,5.5,ug/m3,automatico
2018-01-04,11:30:00,Pref - Tijuca,RJ88,SO2,6.11,ug/m3,automatico
2018-01-04,12:30:00,Pref - Tijuca,RJ88,SO2,5.18,ug/m3,automatico
2018-01-04,13:30:00,Pref - Tijuca,RJ88,SO2,3.34,ug/m3,automatico
2018-01-04,14:30:00,Pref - Tijuca,RJ88,SO2,2.86,ug/m3,automatico
2018-01-04,15:30:00,Pref - Tijuca,RJ88,SO2,2.8,ug/m3,automatico
2018-01-04,16:30:00,Pref - Tijuca,RJ88,SO2,2.17,ug/m3,automatico
