Data,Hora,Estacao,Codigo,Poluente,Valor,Unidade,Tipo
2019-01-04,11:00:00,Assis,PR08,SO2,1.7816,ug/m3,automatico
2019-01-04,12:00:00,Assis,PR08,SO2,1.7816,ug/m3,automatico
2019-01-04,13:00:00,Assis,PR08,SO2,1.6768,ug/m3,automatico
2019-01-04,14:00:00,Assis,PR08,SO2,1.9126,ug/m3,automatico
2019-01-04,15:00:00,Assis,PR08,SO2,16.7156,ug/m3,automatico
2019-01-04,16:00:00,Assis,PR08,SO2,3.3798,ug/m3,automatico
2019-01-04,17:00:00,Assis,PR08,SO2,2.6462,ug/m3,automatico
2019-01-04,18:00:00,Assis,PR08,SO2,3.0916,ug/m3,automatico
2019-01-04,19:00:00,Assis,PR08,SO2,3.9038,ug/m3,automatico
2019-01-04,20:00:00,Assis,PR08,SO2,3.9824,ug/m3,automatico
2019-01-04,21:00:00,Assis,PR08,SO2,3.668,ug/m3,automatico
2019-01-04,22:00:00,Assis,PR08,SO2,3.3798,ug/m3,automatico
2019-01-04,23:00:00,Assis,PR08,SO2,3.3536,ug/m3,automatico
2019-01-05,00:00:00,Assis,PR08,SO2,3.3536,ug/m3,automatico
2019-01-05,01:00:00,Assis,PR08,SO2,3.6156,ug/m3,automatico
2019-01-05,02:00:00,Assis,PR08,SO2,3.6942,ug/m3,automatico
2019-01-05,03:00:00,Assis,PR08,SO2,3.7466,ug/m3,automatico
2019-01-05,04:00:00,Assis,PR08,SO2,3.3536,ug/m3,automatico
2019-01-05,05:00:00,Assis,PR08,SO2,3.3798,ug/m3,automatico
2019-01-05,06:00:00,Assis,PR08,SO2,3.3798,ug/m3,automatico
2019-01-05,07:00:00,Assis,PR08,SO2,3.4322,ug/m3,automatico
2019-01-05,08:00:00,Assis,PR08,SO2,3.4322,ug/m3,automatico
2019-01-05,09:00:00,Assis,PR08,SO2,3.537,ug/m3,automatico
2019-01-05,10:00:00,Assis,PR08,SO2,3.6156,ug/m3,automatico
2019-01-05,11:00:00,Assis,PR08,SO2,3.4584,ug/m3,automatico
2019-01-05,12:00:00,Assis,PR08,SO2,3.4846,ug/m3,automatico
2019-01-05,13:00:00,Assis,PR08,SO2,3.5108,ug/m3,automatico
2019-01-05,14:00:00,Assis,PR08,SO2,3.3536,ug/m3,automatico
2019-01-05,15:00:00,Assis,PR08,SO2,3.406,ug/m3,automatico
2019-01-05,16:00:00,Assis,PR08,SO2,3.3536,ug/m3,automatico
2019-01-05,17:00:00,Assis,PR08,SO2,3.3012,ug/m3,automatico
2019-01-05,18:00:00,Assis,PR08,SO2,3.013,ug/m3,automatico
2019-01-05,19:00:00,Assis,PR08,SO2,3.0916,ug/m3,automatico
2019-01-05,20:00:00,Assis,PR08,SO2,2.882,ug/m3,automatico
2019-01-05,21:00:00,Assis,PR08,SO2,2.8296,ug/m3,automatico
2019-01-05,22:00:00,Assis,PR08,SO2,3.1964,ug/m3,automatico
2019-01-05,23:00:00,Assis,PR08,SO2,2.9082,ug/m3,automatico
2019-01-06,00:00:00,Assis,PR08,SO2,3.2226,ug/m3,automatico
2019-01-06,01:00:00,Assis,PR08,SO2,9.7202,ug/m3,automatico
2019-01-06,02:00:00,Assis,PR08,SO2,7.8076,ug/m3,automatico
2019-01-06,03:00:00,Assis,PR08,SO2,4.3492,ug/m3,automatico
2019-01-06,04:00:00,Assis,PR08,SO2,3.93,ug/m3,automatico
2019-01-06,05:00:00,Assis,PR08,SO2,4.2706,ug/m3,automatico
2019-01-06,06:00:00,Assis,PR08,SO2,6.8382,ug/m3,automatico
2019-01-06,07:00:00,Assis,PR08,SO2,6.8906,ug/m3,automatico
2019-01-06,08:00:00,Assis,PR08,SO2,8.384,ug/m3,automatico
2019-01-06,09:00:00,Assis,PR08,SO2,11.5542,ug/m3,automatico
2019-01-06,10:00:00,Assis,PR08,SO2,7.5456,ug/m3,automatico
2019-01-06,11:00:00,Assis,PR08,SO2,6.0522,ug/m3,automatico
2019-01-06,12:00:00,Assis,PR08,SO2,9.2224,ug/m3,automatico
2019-01-06,13:00:00,Assis,PR08,SO2,12.3926,ug/m3,automatico
2019-01-06,14:00:00,Assis,PR08,SO2,8.5412,ug/m3,automatico
2019-01-06,15:00:00,Assis,PR08,SO2,6.1046,ug/m3,automatico
2019-01-06,16:00:00,Assis,PR08,SO2,7.9124,ug/m3,automatico
2019-01-06,17:00:00,Assis,PR08,SO2,7.2836,ug/m3,automatico
2019-01-06,18:00:00,Assis,PR08,SO2,4.9256,ug/m3,automatico
2019-01-06,19:00:00,Assis,PR08,SO2,3.9038,ug/m3,automatico
2019-01-06,20:00:00,Assis,PR08,SO2,4.061,ug/m3,automatico
2019-01-06,21:00:00,Assis,PR08,SO2,3.7204,ug/m3,automatico
2019-01-06,22:00:00,Assis,PR08,SO2,3.4584,ug/m3,automatico
2019-01-06,23:00:00,Assis,PR08,SO2,3.4846,ug/m3,automatico
2019-01-07,00:00:00,Assis,PR08,SO2,3.4846,ug/m3,automatico
2019-01-07,01:00:00,Assis,PR08,SO2,3.4322,ug/m3,automatico
2019-01-07,02:00:00,Assis,PR08,SO2,3.4584,ug/m3,automatico
2019-01-07,03:00:00,Assis,PR08,SO2,3.3536,ug/m3,automatico
2019-01-07,04:00:00,Assis,PR08,SO2,3.275,ug/m3,automatico
2019-01-07,05:00:00,Assis,PR08,SO2,3.4584,ug/m3,automatico
2019-01-07,06:00:00,Assis,PR08,SO2,3.3274,ug/m3,automatico
2019-01-07,07:00:00,Assis,PR08,SO2,3.3274,ug/m3,automatico
2019-01-07,08:00:00,Assis,PR08,SO2,3.3536,ug/m3,automatico
2019-01-07,09:00:00,Assis,PR08,SO2,3.3536,ug/m3,automatico
2019-01-07,10:00:00,Assis,PR08,SO2,3.3798,ug/m3,automatico
2019-01-07,11:00:00,Assis,PR08,SO2,3.3274,ug/m3,automatico
2019-01-07,12:00:00,Assis,PR08,SO2,3.406,ug/m3,automatico
2019-01-07,13:00:00,Assis,PR08,SO2,3.6156,ug/m3,automatico
2019-01-07,14:00:00,Assis,PR08,SO2,3.7466,ug/m3,automatico
2019-01-07,15:00:00,Assis,PR08,SO2,3.5632,ug/m3,automatico
2019-01-07,16:00:00,Assis,PR08,SO2,3.3012,ug/m3,automatico
2019-01-07,17:00:00,Assis,PR08,SO2,3.1178,ug/m3,automatico
2019-01-07,18:00:00,Assis,PR08,SO2,3.4584,ug/m3,automatico
2019-01-07,19:00:00,Assis,PR08,SO2,3.668,ug/m3,automatico
2019-01-07,20:00:00,Assis,PR08,SO2,3.668,ug/m3,automatico
2019-01-07,21:00:00,Assis,PR08,SO2,3.6156,ug/m3,automatico
2019-01-07,22:00:00,Assis,PR08,SO2,3.5632,ug/m3,automatico
2019-01-07,23:00:00,Assis,PR08,SO2,3.3274,ug/m3,automatico
2019-01-08,00:00:00,Assis,PR08,SO2,3.3274,ug/m3,automatico
2019-01-08,01:00:00,Assis,PR08,SO2,3.2226,ug/m3,automatico
2019-01-08,02:00:00,Assis,PR08,SO2,3.3798,ug/m3,automatico
2019-01-08,03:00:00,Assis,PR08,SO2,3.3798,ug/m3,automatico
2019-01-08,04:00:00,Assis,PR08,SO2,3.406,ug/m3,automatico
2019-01-08,05:00:00,Assis,PR08,SO2,3.3798,ug/m3,automatico
2019-01-08,06:00:00,Assis,PR08,SO2,3.3798,ug/m3,automatico
2019-01-08,07:00:00,Assis,PR08,SO2,3.4846,ug/m3,automatico
2019-01-08,08:00:00,Assis,PR08,SO2,3.6156,ug/m3,automatico
2019-01-08,09:00:00,Assis,PR08,SO2,5.502,ug/m3,automatico
2019-01-08,10:00:00,Assis,PR08,SO2,3.7466,ug/m3,automatico
2019-01-08,11:00:00,Assis,PR08,SO2,3.6156,ug/m3,automatico
2019-01-08,12:00:00,Assis,PR08,SO2,3.9824,ug/m3,automatico
2019-01-08,13:00:00,Assis,PR08,SO2,3.9824,ug/m3,automatico
2019-01-08,14:00:00,Assis,PR08,SO2,3.3798,ug/m3,automatico
2019-01-08,15:00:00,Assis,PR08,SO2,2.2794,ug/m3,automatico
2019-01-08,16:00:00,Assis,PR08,SO2,1.5458,ug/m3,automatico
2019-01-08,17:00:00,Assis,PR08,SO2,1.6506,ug/m3,automatico
2019-01-08,18:00:00,Assis,PR08,SO2,2.0436,ug/m3,automatico
2019-01-08,19:00:00,Assis,PR08,SO2,6.1308,ug/m3,automatico
2019-01-08,20:00:00,Assis,PR08,SO2,7.0216,ug/m3,automatico
2019-01-08,21:00:00,Assis,PR08,SO2,7.7028,ug/m3,automatico
2019-01-08,22:00:00,Assis,PR08,SO2,5.3186,ug/m3,automatico
2019-01-08,23:00:00,Assis,PR08,SO2,8.0696,ug/m3,automatico
2019-01-09,00:00:00,Assis,PR08,SO2,8.2268,ug/m3,automatico
2019-01-09,01:00:00,Assis,PR08,SO2,5.8426,ug/m3,automatico
2019-01-09,02:00:00,Assis,PR08,SO2,4.4802,ug/m3,automatico
2019-01-09,03:00:00,Assis,PR08,SO2,4.2706,ug/m3,automatico
2019-01-09,04:00:00,Assis,PR08,SO2,4.0086,ug/m3,automatico
2019-01-09,05:00:00,Assis,PR08,SO2,3.7728,ug/m3,automatico
2019-01-09,06:00:00,Assis,PR08,SO2,3.6418,ug/m3,automatico
2019-01-09,07:00:00,Assis,PR08,SO2,3.4584,ug/m3,automatico
2019-01-09,08:00:00,Assis,PR08,SO2,3.8252,ug/m3,automatico
2019-01-09,09:00:00,Assis,PR08,SO2,3.93,ug/m3,automatico
2019-01-09,10:00:00,Assis,PR08,SO2,4.0348,ug/m3,automatico
2019-01-09,11:00:00,Assis,PR08,SO2,3.8776,ug/m3,automatico
2019-01-09,12:00:00,Assis,PR08,SO2,3.4584,ug/m3,automatico
2019-01-09,13:00:00,Assis,PR08,SO2,2.3842,ug/m3,automatico
2019-01-09,14:00:00,Assis,PR08,SO2,1.7816,ug/m3,automatico
2019-01-09,15:00:00,Assis,PR08,SO2,1.7816,ug/m3,automatico
2019-01-09,16:00:00,Assis,PR08,SO2,1.6506,ug/m3,automatico
2019-01-09,17:00:00,Assis,PR08,SO2,1.6244,ug/m3,automatico
2019-01-09,18:00:00,Assis,PR08,SO2,1.6244,ug/m3,automatico
2019-01-09,19:00:00,Assis,PR08,SO2,1.4148,ug/m3,automatico
2019-01-09,20:00:00,Assis,PR08,SO2,6.7596,ug/m3,automatico
2019-01-09,21:00:00,Assis,PR08,SO2,4.7946,ug/m3,automatico
2019-01-09,22:00:00,Assis,PR08,SO2,2.6986,ug/m3,automatico
2019-01-09,23:00:00,Assis,PR08,SO2,3.2226,ug/m3,automatico
2019-01-10,00:00:00,Assis,PR08,SO2,3.2226,ug/m3,automatico
2019-01-10,01:00:00,Assis,PR08,SO2,3.3798,ug/m3,automatico
2019-01-10,02:00:00,Assis,PR08,SO2,3.537,ug/m3,automatico
2019-01-10,03:00:00,Assis,PR08,SO2,3.4322,ug/m3,automatico
2019-01-10,04:00:00,Assis,PR08,SO2,3.7466,ug/m3,automatico
2019-01-10,05:00:00,Assis,PR08,SO2,3.5108,ug/m3,automatico
2019-01-10,06:00:00,Assis,PR08,SO2,3.7466,ug/m3,automatico
2019-01-10,07:00:00,Assis,PR08,SO2,3.5632,ug/m3,automatico
2019-01-10,08:00:00,Assis,PR08,SO2,3.275,ug/m3,automatico
2019-01-10,09:00:00,Assis,PR08,SO2,3.4584,ug/m3,automatico
2019-01-10,10:00:00,Assis,PR08,SO2,3.2226,ug/m3,automatico
2019-01-10,11:00:00,Assis,PR08,SO2,2.9606,ug/m3,automatico
2019-01-10,12:00:00,Assis,PR08,SO2,2.2532,ug/m3,automatico
2019-01-10,13:00:00,Assis,PR08,SO2,1.5458,ug/m3,automatico
2019-01-10,14:00:00,Assis,PR08,SO2,1.2314,ug/m3,automatico
2019-01-10,15:00:00,Assis,PR08,SO2,1.4148,ug/m3,automatico
2019-01-10,16:00:00,Assis,PR08,SO2,3.4846,ug/m3,automatico
2019-01-10,17:00:00,Assis,PR08,SO2,7.8076,ug/m3,automatico
2019-01-10,18:00:00,Assis,PR08,SO2,5.633,ug/m3,automatico
2019-01-10,19:00:00,Assis,PR08,SO2,4.585,ug/m3,automatico
2019-01-10,20:00:00,Assis,PR08,SO2,4.1396,ug/m3,automatico
2019-01-10,21:00:00,Assis,PR08,SO2,4.454,ug/m3,automatico
2019-01-10,22:00:00,Assis,PR08,SO2,3.8776,ug/m3,automatico
2019-01-10,23:00:00,Assis,PR08,SO2,3.9038,ug/m3,automatico
2019-01-11,00:00:00,Assis,PR08,SO2,3.5894,ug/m3,automatico
2019-01-11,01:00:00,Assis,PR08,SO2,3.7204,ug/m3,automatico
2019-01-11,02:00:00,Assis,PR08,SO2,3.3798,ug/m3,automatico
2019-01-11,03:00:00,Assis,PR08,SO2,3.4584,ug/m3,automatico
2019-01-11,04:00:00,Assis,PR08,SO2,3.1178,ug/m3,automatico
2019-01-11,05:00:00,Assis,PR08,SO2,3.537,ug/m3,automatico
2019-01-11,06:00:00,Assis,PR08,SO2,3.7728,ug/m3,automatico
2019-01-11,07:00:00,Assis,PR08,SO2,6.157,ug/m3,automatico
2019-01-11,08:00:00,Assis,PR08,SO2,7.0216,ug/m3,automatico
2019-01-11,09:00:00,Assis,PR08,SO2,13.1524,ug/m3,automatico
2019-01-11,10:00:00,Assis,PR08,SO2,48.0508,ug/m3,automatico
2019-01-11,11:00:00,Assis,PR08,SO2,10.5848,ug/m3,automatico
2019-01-11,12:00:00,Assis,PR08,SO2,5.4496,ug/m3,automatico
2019-01-11,13:00:00,Assis,PR08,SO2,57.2208,ug/m3,automatico
2019-01-11,14:00:00,Assis,PR08,SO2,34.8198,ug/m3,automatico
2019-01-11,15:00:00,Assis,PR08,SO2,48.9154,ug/m3,automatico
2019-01-11,16:00:00,Assis,PR08,SO2,43.7016,ug/m3,automatico
2019-01-11,17:00:00,Assis,PR08,SO2,38.8808,ug/m3,automatico
2019-01-11,18:00:00,Assis,PR08,SO2,35.108,ug/m3,automatico
2019-01-11,19:00:00,Assis,PR08,SO2,35.6844,ug/m3,automatico
2019-01-11,20:00:00,Assis,PR08,SO2,37.204,ug/m3,automatico
2019-01-11,21:00:00,Assis,PR08,SO2,36.5228,ug/m3,automatico
2019-01-11,22:00:00,Assis,PR08,SO2,36.811,ug/m3,automatico
2019-01-11,23:00:00,Assis,PR08,SO2,36.1822,ug/m3,automatico
2019-01-12,00:00:00,Assis,PR08,SO2,35.8678,ug/m3,automatico
2019-01-12,01:00:00,Assis,PR08,SO2,35.7892,ug/m3,automatico
2019-01-12,02:00:00,Assis,PR08,SO2,35.8416,ug/m3,automatico
2019-01-12,03:00:00,Assis,PR08,SO2,35.9464,ug/m3,automatico
2019-01-12,04:00:00,Assis,PR08,SO2,35.8416,ug/m3,automatico
2019-01-12,05:00:00,Assis,PR08,SO2,35.6058,ug/m3,automatico
2019-01-12,06:00:00,Assis,PR08,SO2,36.156,ug/m3,automatico
2019-01-12,07:00:00,Assis,PR08,SO2,36.1036,ug/m3,automatico
2019-01-12,08:00:00,Assis,PR08,SO2,36.3918,ug/m3,automatico
2019-01-12,09:00:00,Assis,PR08,SO2,37.3874,ug/m3,automatico
2019-01-12,10:00:00,Assis,PR08,SO2,37.7018,ug/m3,automatico
2019-01-12,11:00:00,Assis,PR08,SO2,36.7586,ug/m3,automatico
2019-01-12,12:00:00,Assis,PR08,SO2,36.4966,ug/m3,automatico
2019-01-12,13:00:00,Assis,PR08,SO2,37.5446,ug/m3,automatico
2019-01-12,14:00:00,Assis,PR08,SO2,36.68,ug/m3,automatico
2019-01-12,15:00:00,Assis,PR08,SO2,35.5272,ug/m3,automatico
2019-01-12,16:00:00,Assis,PR08,SO2,35.6582,ug/m3,automatico
2019-01-12,17:00:00,Assis,PR08,SO2,36.8896,ug/m3,automatico
2019-01-12,18:00:00,Assis,PR08,SO2,42.3392,ug/m3,automatico
2019-01-12,19:00:00,Assis,PR08,SO2,37.9638,ug/m3,automatico
2019-01-12,20:00:00,Assis,PR08,SO2,39.0118,ug/m3,automatico
2019-01-12,21:00:00,Assis,PR08,SO2,41.8938,ug/m3,automatico
2019-01-12,22:00:00,Assis,PR08,SO2,37.8066,ug/m3,automatico
2019-01-12,23:00:00,Assis,PR08,SO2,36.6276,ug/m3,automatico
2019-01-13,00:00:00,Assis,PR08,SO2,36.549,ug/m3,automatico
2019-01-13,01:00:00,Assis,PR08,SO2,36.68,ug/m3,automatico
2019-01-13,02:00:00,Assis,PR08,SO2,36.8372,ug/m3,automatico
2019-01-13,03:00:00,Assis,PR08,SO2,36.8896,ug/m3,automatico
2019-01-13,04:00:00,Assis,PR08,SO2,36.6276,ug/m3,automatico
2019-01-13,05:00:00,Assis,PR08,SO2,36.3656,ug/m3,automatico
2019-01-13,06:00:00,Assis,PR08,SO2,36.0512,ug/m3,automatico
2019-01-13,07:00:00,Assis,PR08,SO2,36.2346,ug/m3,automatico
2019-01-13,08:00:00,Assis,PR08,SO2,36.4966,ug/m3,automatico
2019-01-13,09:00:00,Assis,PR08,SO2,36.5752,ug/m3,automatico
2019-01-13,10:00:00,Assis,PR08,SO2,36.7324,ug/m3,automatico
2019-01-13,11:00:00,Assis,PR08,SO2,36.3132,ug/m3,automatico
2019-01-13,12:00:00,Assis,PR08,SO2,36.418,ug/m3,automatico
2019-01-13,13:00:00,Assis,PR08,SO2,36.3394,ug/m3,automatico
2019-01-13,14:00:00,Assis,PR08,SO2,35.9202,ug/m3,automatico
2019-01-13,15:00:00,Assis,PR08,SO2,34.6102,ug/m3,automatico
2019-01-13,16:00:00,Assis,PR08,SO2,35.3438,ug/m3,automatico
2019-01-13,17:00:00,Assis,PR08,SO2,33.5098,ug/m3,automatico
2019-01-13,18:00:00,Assis,PR08,SO2,33.1954,ug/m3,automatico
2019-01-13,19:00:00,Assis,PR08,SO2,33.3526,ug/m3,automatico
2019-01-13,20:00:00,Assis,PR08,SO2,34.1648,ug/m3,automatico
2019-01-13,21:00:00,Assis,PR08,SO2,34.715,ug/m3,automatico
2019-01-13,22:00:00,Assis,PR08,SO2,34.5054,ug/m3,automatico
2019-01-13,23:00:00,Assis,PR08,SO2,34.7674,ug/m3,automatico
2019-01-14,00:00:00,Assis,PR08,SO2,35.0818,ug/m3,automatico
2019-01-14,01:00:00,Assis,PR08,SO2,35.108,ug/m3,automatico
2019-01-14,02:00:00,Assis,PR08,SO2,35.1342,ug/m3,automatico
2019-01-14,03:00:00,Assis,PR08,SO2,35.5796,ug/m3,automatico
2019-01-14,04:00:00,Assis,PR08,SO2,36.0512,ug/m3,automatico
2019-01-14,05:00:00,Assis,PR08,SO2,35.9988,ug/m3,automatico
2019-01-14,06:00:00,Assis,PR08,SO2,36.2346,ug/m3,automatico
2019-01-14,07:00:00,Assis,PR08,SO2,35.9726,ug/m3,automatico
2019-01-14,08:00:00,Assis,PR08,SO2,35.8154,ug/m3,automatico
2019-01-14,09:00:00,Assis,PR08,SO2,35.7892,ug/m3,automatico
2019-01-14,10:00:00,Assis,PR08,SO2,35.7892,ug/m3,automatico
2019-01-14,11:00:00,Assis,PR08,SO2,35.9464,ug/m3,automatico
2019-01-14,12:00:00,Assis,PR08,SO2,32.0688,ug/m3,automatico
2019-01-14,13:00:00,Assis,PR08,SO2,27.9816,ug/m3,automatico
2019-01-14,14:00:00,Assis,PR08,SO2,0.786,ug/m3,automatico
2019-01-14,15:00:00,Assis,PR08,SO2,3.1964,ug/m3,automatico
2019-01-14,16:00:00,Assis,PR08,SO2,1.3886,ug/m3,automatico
2019-01-14,17:00:00,Assis,PR08,SO2,1.9126,ug/m3,automatico
2019-01-14,18:00:00,Assis,PR08,SO2,2.4104,ug/m3,automatico
2019-01-14,19:00:00,Assis,PR08,SO2,2.751,ug/m3,automatico
2019-01-14,20:00:00,Assis,PR08,SO2,2.6986,ug/m3,automatico
2019-01-14,21:00:00,Assis,PR08,SO2,2.5152,ug/m3,automatico
2019-01-14,22:00:00,Assis,PR08,SO2,2.5152,ug/m3,automatico
2019-01-14,23:00:00,Assis,PR08,SO2,2.9082,ug/m3,automatico
2019-01-15,00:00:00,Assis,PR08,SO2,2.9082,ug/m3,automatico
2019-01-15,01:00:00,Assis,PR08,SO2,3.1702,ug/m3,automatico
2019-01-15,02:00:00,Assis,PR08,SO2,2.882,ug/m3,automatico
2019-01-15,03:00:00,Assis,PR08,SO2,2.62,ug/m3,automatico
2019-01-15,04:00:00,Assis,PR08,SO2,2.62,ug/m3,automatico
2019-01-15,05:00:00,Assis,PR08,SO2,3.2226,ug/m3,automatico
2019-01-15,06:00:00,Assis,PR08,SO2,2.9344,ug/m3,automatico
2019-01-15,07:00:00,Assis,PR08,SO2,3.2226,ug/m3,automatico
2019-01-15,08:00:00,Assis,PR08,SO2,3.406,ug/m3,automatico
2019-01-15,09:00:00,Assis,PR08,SO2,3.1178,ug/m3,automatico
2019-01-15,10:00:00,Assis,PR08,SO2,2.8296,ug/m3,automatico
2019-01-15,11:00:00,Assis,PR08,SO2,3.2226,ug/m3,automatico
2019-01-15,12:00:00,Assis,PR08,SO2,3.2488,ug/m3,automatico
