Data,Hora,Estacao,Codigo,Poluente,Valor,Unidade,Tipo
2016-01-03,00:00:00,CSN,PR03,SO2,37.204,ug/m3,automatico
2016-01-04,01:00:00,CSN,PR03,SO2,14.672,ug/m3,automatico
2016-01-04,02:00:00,CSN,PR03,SO2,5.24,ug/m3,automatico
2016-01-04,03:00:00,CSN,PR03,SO2,13.1,ug/m3,automatico
2016-01-04,04:00:00,CSN,PR03,SO2,1.834,ug/m3,automatico
2016-01-04,05:00:00,CSN,PR03,SO2,1.572,ug/m3,automatico
2016-01-04,06:00:00,CSN,PR03,SO2,0,ug/m3,automatico
2016-01-04,07:00:00,CSN,PR03,SO2,0,ug/m3,automatico
2016-01-04,08:00:00,CSN,PR03,SO2,0,ug/m3,automatico
2016-01-04,09:00:00,CSN,PR03,SO2,0,ug/m3,automatico
2016-01-04,10:00:00,CSN,PR03,SO2,0.262,ug/m3,automatico
2016-01-04,11:00:00,CSN,PR03,SO2,2.358,ug/m3,automatico
2016-01-04,12:00:00,CSN,PR03,SO2,0.524,ug/m3,automatico
2016-01-04,13:00:00,CSN,PR03,SO2,0,ug/m3,automatico
2016-01-04,14:00:00,CSN,PR03,SO2,11.79,ug/m3,automatico
2016-01-04,15:00:00,CSN,PR03,SO2,6.812,ug/m3,automatico
2016-01-04,16:00:00,CSN,PR03,SO2,32.488,ug/m3,automatico
2016-01-04,17:00:00,CSN,PR03,SO2,48.208,ug/m3,automatico
2016-01-04,18:00:00,CSN,PR03,SO2,48.994,ug/m3,automatico
2016-01-04,19:00:00,CSN,PR03,SO2,32.226,ug/m3,automatico
2016-01-04,20:00:00,CSN,PR03,SO2,29.082,ug/m3,automatico
2016-01-04,21:00:00,CSN,PR03,SO2,58.164,ug/m3,automatico
2016-01-04,22:00:00,CSN,PR03,SO2,66.81,ug/m3,automatico
2016-01-04,23:00:00,CSN,PR03,SO2,46.374,ug/m3,automatico
2016-01-04,00:00:00,CSN,PR03,SO2,7.598,ug/m3,automatico
2016-01-05,01:00:00,CSN,PR03,SO2,0,ug/m3,automatico
2016-01-05,02:00:00,CSN,PR03,SO2,0,ug/m3,automatico
2016-01-05,03:00:00,CSN,PR03,SO2,0,ug/m3,automatico
2016-01-05,04:00:00,CSN,PR03,SO2,0,ug/m3,automatico
2016-01-05,05:00:00,CSN,PR03,SO2,0,ug/m3,automatico
2016-01-05,06:00:00,CSN,PR03,SO2,0,ug/m3,automatico
2016-01-05,07:00:00,CSN,PR03,SO2,0,ug/m3,automatico
2016-01-05,08:00:00,CSN,PR03,SO2,0,ug/m3,automatico
2016-01-05,09:00:00,CSN,PR03,SO2,0,ug/m3,automatico
2016-01-05,10:00:00,CSN,PR03,SO2,0,ug/m3,automatico
2016-01-05,11:00:00,CSN,PR03,SO2,0,ug/m3,automatico
2016-01-05,12:00:00,CSN,PR03,SO2,0,ug/m3,automatico
2016-01-05,13:00:00,CSN,PR03,SO2,0,ug/m3,automatico
2016-01-05,14:00:00,CSN,PR03,SO2,0.786,ug/m3,automatico
2016-01-05,15:00:00,CSN,PR03,SO2,29.082,ug/m3,automatico
2016-01-05,16:00:00,CSN,PR03,SO2,62.88,ug/m3,automatico
2016-01-05,17:00:00,CSN,PR03,SO2,22.008,ug/m3,automatico
2016-01-05,18:00:00,CSN,PR03,SO2,12.052,ug/m3,automatico
2016-01-05,19:00:00,CSN,PR03,SO2,72.836,ug/m3,automatico
2016-01-05,20:00:00,CSN,PR03,SO2,63.142,ug/m3,automatico
2016-01-05,21:00:00,CSN,PR03,SO2,101.132,ug/m3,automatico
2016-01-05,22:00:00,CSN,PR03,SO2,122.092,ug/m3,automatico
2016-01-05,23:00:00,CSN,PR03,SO2,75.718,ug/m3,automatico
2016-01-05,00:00:00,CSN,PR03,SO2,8.908,ug/m3,automatico
2016-01-06,01:00:00,CSN,PR03,SO2,1.31,ug/m3,automatico
2016-01-06,02:00:00,CSN,PR03,SO2,0,ug/m3,automatico
2016-01-06,03:00:00,CSN,PR03,SO2,0,ug/m3,automatico
2016-01-06,04:00:00,CSN,PR03,SO2,0,ug/m3,automatico
2016-01-06,05:00:00,CSN,PR03,SO2,0,ug/m3,automatico
2016-01-06,06:00:00,CSN,PR03,SO2,0,ug/m3,automatico
2016-01-06,07:00:00,CSN,PR03,SO2,0,ug/m3,automatico
2016-01-06,08:00:00,CSN,PR03,SO2,0,ug/m3,automatico
2016-01-06,09:00:00,CSN,PR03,SO2,0,ug/m3,automatico
2016-01-06,10:00:00,CSN,PR03,SO2,0,ug/m3,automatico
2016-01-06,11:00:00,CSN,PR03,SO2,0,ug/m3,automatico
2016-01-06,12:00:00,CSN,PR03,SO2,0,ug/m3,automatico
2016-01-06,13:00:00,CSN,PR03,SO2,0,ug/m3,automatico
2016-01-06,14:00:00,CSN,PR03,SO2,0.262,ug/m3,automatico
2016-01-06,15:00:00,CSN,PR03,SO2,2.096,ug/m3,automatico
2016-01-06,16:00:00,CSN,PR03,SO2,4.716,ug/m3,automatico
2016-01-06,17:00:00,CSN,PR03,SO2,8.908,ug/m3,automatico
2016-01-06,18:00:00,CSN,PR03,SO2,7.074,ug/m3,automatico
2016-01-06,19:00:00,CSN,PR03,SO2,35.632,ug/m3,automatico
2016-01-06,20:00:00,CSN,PR03,SO2,41.134,ug/m3,automatico
2016-01-06,21:00:00,CSN,PR03,SO2,27.51,ug/m3,automatico
2016-01-06,22:00:00,CSN,PR03,SO2,78.076,ug/m3,automatico
2016-01-06,23:00:00,CSN,PR03,SO2,8.646,ug/m3,automatico
2016-01-06,00:00:00,CSN,PR03,SO2,9.17,ug/m3,automatico
2016-01-07,01:00:00,CSN,PR03,SO2,0.262,ug/m3,automatico
2016-01-07,02:00:00,CSN,PR03,SO2,0,ug/m3,automatico
2016-01-07,03:00:00,CSN,PR03,SO2,0,ug/m3,automatico
2016-01-07,04:00:00,CSN,PR03,SO2,0,ug/m3,automatico
2016-01-07,05:00:00,CSN,PR03,SO2,0,ug/m3,automatico
2016-01-07,06:00:00,CSN,PR03,SO2,0,ug/m3,automatico
2016-01-07,07:00:00,CSN,PR03,SO2,0,ug/m3,automatico
